contest_name,year,ward,anc,smd,candidate,votes,over_votes,under_votes
3G07,2016,3,G,07,WRITE-IN,22,0,300
4A01,2016,4,A,01,Acqunetta Anderson,398,0,135
4A01,2016,4,A,01,Phyllis C. Green,683,0,135
4A01,2016,4,A,01,WRITE-IN,13,0,135
4A02,2016,4,A,02,Stacey Lincoln,1051,0,207
4A02,2016,4,A,02,WRITE-IN,138,0,207
4A03,2016,4,A,03,Rosemary Suggs-Evans,309,0,105
4A03,2016,4,A,03,Stephen A "Steve" Whatley,404,0,105
4A03,2016,4,A,03,WRITE-IN,8,0,105
4A04,2016,4,A,04,Michael Bethea,402,1,127
4A04,2016,4,A,04,Patience R. Singleton,571,1,127
4A04,2016,4,A,04,WRITE-IN,10,1,127
4A05,2016,4,A,05,Deborah Pope,328,0,163
4A05,2016,4,A,05,Kolleen Bouchane,103,0,163
4A05,2016,4,A,05,Stacey "San" Lucien,79,0,163
4A05,2016,4,A,05,WRITE-IN,11,0,163
4A06,2016,4,A,06,Karrye Y. Braxton,439,0,155
4A06,2016,4,A,06,WRITE-IN,14,0,155
4A07,2016,4,A,07,David Wilson,718,1,206
4A07,2016,4,A,07,WRITE-IN,19,1,206
4A08,2016,4,A,08,Gale Black,1176,0,199
4A08,2016,4,A,08,WRITE-IN,39,0,199
4B01,2016,4,B,01,Andre R. Carley,554,0,219
4B01,2016,4,B,01,Hashim Coward,492,0,219
4B01,2016,4,B,01,WRITE-IN,36,0,219
4B02,2016,4,B,02,NO CANDIDATE FILED,0,0,735
4B02,2016,4,B,02,WRITE-IN,423,0,735
4B03,2016,4,B,03,Scot Knickerbocker,1006,0,200
4B03,2016,4,B,03,WRITE-IN,38,0,200
4B04,2016,4,B,04,Brenda Parks,765,0,166
4B04,2016,4,B,04,Ron Harden,263,0,166
4B04,2016,4,B,04,WRITE-IN,23,0,166
4B05,2016,4,B,05,Perry Redd,214,0,108
4B05,2016,4,B,05,WRITE-IN,15,0,108
4B05,2016,4,B,05,Yolanda Hughes,578,0,108
4B06,2016,4,B,06,Natalee S. Snider,744,1,107
4B06,2016,4,B,06,Ron Austin,382,1,107
4B06,2016,4,B,06,WRITE-IN,9,1,107
4B07,2016,4,B,07,James D. Gaston III,607,1,200
4B07,2016,4,B,07,Judi Jones,696,1,200
4B07,2016,4,B,07,WRITE-IN,38,1,200
4B08,2016,4,B,08,Barbara Rogers,976,0,188
4B08,2016,4,B,08,WRITE-IN,54,0,188
4B09,2016,4,B,09,La Roya A. Huff,469,3,133
4B09,2016,4,B,09,Tischa M. Cockrell,729,3,133
4B09,2016,4,B,09,WRITE-IN,7,3,133
4C01,2016,4,C,01,Charlotte Nugent,605,1,106
4C01,2016,4,C,01,Sean Wieland,268,1,106
4C01,2016,4,C,01,WRITE-IN,12,1,106
4C02,2016,4,C,02,Maria Barry,989,0,189
4C02,2016,4,C,02,WRITE-IN,28,0,189
4C03,2016,4,C,03,Ulysses E. Campbell,871,0,198
4C03,2016,4,C,03,WRITE-IN,25,0,198
4C04,2016,4,C,04,Michael Halpern,539,0,117
4C04,2016,4,C,04,WRITE-IN,21,0,117
4C05,2016,4,C,05,WRITE-IN,9,0,205
4C05,2016,4,C,05,Zach Teutsch,612,0,205
4C06,2016,4,C,06,Thomas Burnett,1058,0,268
4C06,2016,4,C,06,WRITE-IN,24,0,268
4C07,2016,4,C,07,Karen W. Cooper,944,1,194
4C07,2016,4,C,07,WRITE-IN,21,1,194
4C08,2016,4,C,08,Timothy A. Jones,995,0,207
4C08,2016,4,C,08,WRITE-IN,47,0,207
4C09,2016,4,C,09,Joseph Martin,858,0,190
4C09,2016,4,C,09,WRITE-IN,25,0,190
4C10,2016,4,C,10,Jonah Goodman,951,0,186
4C10,2016,4,C,10,WRITE-IN,22,0,186
4D01,2016,4,D,01,Nancy E. Roth,672,1,156
4D01,2016,4,D,01,WRITE-IN,17,1,156
4D02,2016,4,D,02,Renée L. Bowser,929,0,118
4D02,2016,4,D,02,WRITE-IN,19,0,118
4D03,2016,4,D,03,Aaron Polkey,473,1,155
4D03,2016,4,D,03,Lisa Colbert,539,1,155
4D03,2016,4,D,03,WRITE-IN,13,1,155
4D04,2016,4,D,04,David Sheon,772,0,139
4D04,2016,4,D,04,WRITE-IN,19,0,139
4D05,2016,4,D,05,Krystal Branton,769,0,145
4D05,2016,4,D,05,WRITE-IN,22,0,145
4D06,2016,4,D,06,Amy Hemingway,682,1,131
4D06,2016,4,D,06,Bill Quirk,206,1,131
4D06,2016,4,D,06,WRITE-IN,18,1,131
5A01,2016,5,A,01,Frank Wilds,1099,0,191
5A01,2016,5,A,01,WRITE-IN,42,0,191
5A02,2016,5,A,02,Ben Mossberg,193,1,104
5A02,2016,5,A,02,Charles T Lockett,303,1,104
5A02,2016,5,A,02,Grace J. Lewis,604,1,104
5A02,2016,5,A,02,WRITE-IN,17,1,104
5A03,2016,5,A,03,Keisha S. Cofield-Lynch,514,1,231
5A03,2016,5,A,03,Lionell K. Gaines,356,1,231
5A03,2016,5,A,03,Will Gee,145,1,231
5A03,2016,5,A,03,WRITE-IN,24,1,231
5A04,2016,5,A,04,NO CANDIDATE FILED,0,0,37
5A04,2016,5,A,04,WRITE-IN,18,0,37
5A05,2016,5,A,05,Ronnie Edwards,441,0,118
5A05,2016,5,A,05,WRITE-IN,15,0,118
5A06,2016,5,A,06,A. Jamaal Lampkin,794,2,237
5A06,2016,5,A,06,WRITE-IN,19,2,237
5A07,2016,5,A,07,Sandra "Sandi" Washington,444,1,139
5A07,2016,5,A,07,WRITE-IN,9,1,139
5A08,2016,5,A,08,Angel Sherri Alston,496,0,83
5A08,2016,5,A,08,Gordon-Andrew Fletcher,538,0,83
5A08,2016,5,A,08,WRITE-IN,10,0,83
5B01,2016,5,B,01,Gayle Hall Carley,1133,0,138
5B01,2016,5,B,01,WRITE-IN,28,0,138
5B02,2016,5,B,02,Ursula Higgins,973,0,238
5B02,2016,5,B,02,WRITE-IN,65,0,238
5B03,2016,5,B,03,Henri Makembe,589,0,164
5B03,2016,5,B,03,Jeff Steen,459,0,164
5B03,2016,5,B,03,WRITE-IN,23,0,164
5B04,2016,5,B,04,Carolyn C. Steptoe,473,0,127
5B04,2016,5,B,04,Rayseen Woodland,511,0,127
5B04,2016,5,B,04,WRITE-IN,35,0,127
5B05,2016,5,B,05,John J. Feeley Jr.,1001,0,178
5B05,2016,5,B,05,WRITE-IN,33,0,178
5C01,2016,5,C,01,Gail A. Brevard,931,0,178
5C01,2016,5,C,01,WRITE-IN,35,0,178
5C02,2016,5,C,02,Carlos Dennis Davis,349,1,137
5C02,2016,5,C,02,Kevin Mullone,417,1,137
5C02,2016,5,C,02,WRITE-IN,11,1,137
5C03,2016,5,C,03,Robert Looper III,1257,1,209
5C03,2016,5,C,03,WRITE-IN,34,1,209
5C04,2016,5,C,04,Bernice "BB" Young,224,1,136
5C04,2016,5,C,04,Jacqueline Manning,448,1,136
5C04,2016,5,C,04,Sumner Shaw Jr.,137,1,136
5C04,2016,5,C,04,WRITE-IN,10,1,136
5C05,2016,5,C,05,Michelle A. Bundy,408,0,185
5C05,2016,5,C,05,Regina James,561,0,185
5C05,2016,5,C,05,WRITE-IN,20,0,185
5C06,2016,5,C,06,LaMonica Jeffrey,629,3,179
5C06,2016,5,C,06,WRITE-IN,35,3,179
5C07,2016,5,C,07,WRITE-IN,38,3,198
5C07,2016,5,C,07,Yolanda Odunsi,955,3,198
5D01,2016,5,D,01,Peta - Gay S. Lewis,609,0,178
5D01,2016,5,D,01,WRITE-IN,25,0,178
5D02,2016,5,D,02,Keisha L. Shropshire,450,0,113
5D02,2016,5,D,02,Vonetta Dumas,431,0,113
5D02,2016,5,D,02,WRITE-IN,14,0,113
5D03,2016,5,D,03,Adam Roberts,451,0,123
5D03,2016,5,D,03,James Butler,532,0,123
5D03,2016,5,D,03,WRITE-IN,25,0,123
5D04,2016,5,D,04,Bernice S Blacknell,397,0,75
5D04,2016,5,D,04,Vincent "Sasquatch" Coles,209,0,75
5D04,2016,5,D,04,WRITE-IN,8,0,75
5D05,2016,5,D,05,Kathy Henderson,550,0,112
5D05,2016,5,D,05,WRITE-IN,73,0,112
5D06,2016,5,D,06,H. Yvonne Buggs,740,0,199
5D06,2016,5,D,06,WRITE-IN,21,0,199
5D06,2016,5,D,06,Yoomie Huynh,295,0,199
5D07,2016,5,D,07,Clarence Lee,783,0,206
5D07,2016,5,D,07,WRITE-IN,36,0,206
5E01,2016,5,E,01,Eddie Garnett,961,0,236
5E01,2016,5,E,01,WRITE-IN,36,0,236
5E02,2016,5,E,02,Patricia L. Williams,561,1,127
5E02,2016,5,E,02,WRITE-IN,17,1,127
5E03,2016,5,E,03,Hannah R. Powell,796,2,376
5E03,2016,5,E,03,Michael Aiello,178,2,376
5E03,2016,5,E,03,Renee T. Lewis,519,2,376
5E03,2016,5,E,03,WRITE-IN,49,2,376
5E04,2016,5,E,04,Mary Lois Farmer-Allen,277,0,166
5E04,2016,5,E,04,Sylvia M. Pinkney,739,0,166
5E04,2016,5,E,04,WRITE-IN,32,0,166
5E05,2016,5,E,05,Bradley Ashton Thomas,1104,0,182
5E05,2016,5,E,05,WRITE-IN,21,0,182
5E06,2016,5,E,06,Chad Hrdina,215,0,234
5E06,2016,5,E,06,Katherine McClelland,638,0,234
5E06,2016,5,E,06,WRITE-IN,30,0,234
5E07,2016,5,E,07,Aravind Muthukrishnan,302,0,160
5E07,2016,5,E,07,Bertha G. Holliday,439,0,160
5E07,2016,5,E,07,Serita Sanders,339,0,160
5E07,2016,5,E,07,WRITE-IN,21,0,160
5E08,2016,5,E,08,Horacio Sierra,942,1,192
5E08,2016,5,E,08,WRITE-IN,36,1,192
5E09,2016,5,E,09,C Dianne Barnes,573,3,143
5E09,2016,5,E,09,Kirby Vining,374,3,143
5E09,2016,5,E,09,WRITE-IN,14,3,143
5E10,2016,5,E,10,Michael J. Henderson,502,0,101
5E10,2016,5,E,10,Nancy "Darlene" Jones,611,0,101
5E10,2016,5,E,10,WRITE-IN,9,0,101
6A01,2016,6,A,01,Marie-Claire Brown,1027,0,266
6A01,2016,6,A,01,WRITE-IN,33,0,266
6A02,2016,6,A,02,Phil Toomajian,1061,2,226
6A02,2016,6,A,02,WRITE-IN,47,2,226
6A03,2016,6,A,03,Michael B Soderman,1068,0,271
6A03,2016,6,A,03,WRITE-IN,31,0,271
6A04,2016,6,A,04,Matt Levy,1152,1,197
6A04,2016,6,A,04,WRITE-IN,39,1,197
6A05,2016,6,A,05,Patrick Malone,695,2,237
6A05,2016,6,A,05,WRITE-IN,55,2,237
6A05,2016,6,A,05,Yair Inspektor,433,2,237
6A06,2016,6,A,06,H.J. Amons Sr.,105,0,217
6A06,2016,6,A,06,Peter Grant,211,0,217
6A06,2016,6,A,06,Stephanie Zimny,641,0,217
6A06,2016,6,A,06,WRITE-IN,192,0,217
6A07,2016,6,A,07,Sondra Phillips-Gilbert,881,0,167
6A07,2016,6,A,07,WRITE-IN,47,0,167
6A08,2016,6,A,08,Calvin Ward,1073,0,218
6A08,2016,6,A,08,WRITE-IN,60,0,218
6B01,2016,6,B,01,Jennifer E Samolyk,800,0,218
6B01,2016,6,B,01,WRITE-IN,38,0,218
6B02,2016,6,B,02,Diane Hoskins,1023,0,254
6B02,2016,6,B,02,WRITE-IN,47,0,254
6B03,2016,6,B,03,James M Loots,1005,1,268
6B03,2016,6,B,03,WRITE-IN,42,1,268
6B04,2016,6,B,04,Kirsten Oldenburg,826,0,123
6B04,2016,6,B,04,WRITE-IN,43,0,123
6B05,2016,6,B,05,Steve Hagedorn,1036,0,249
6B05,2016,6,B,05,WRITE-IN,43,0,249
6B06,2016,6,B,06,Nick Burger,1053,0,257
6B06,2016,6,B,06,WRITE-IN,28,0,257
6B07,2016,6,B,07,Aimee M. Grace,868,0,212
6B07,2016,6,B,07,WRITE-IN,19,0,212
6B08,2016,6,B,08,Chander Jayaraman,1035,0,295
6B08,2016,6,B,08,WRITE-IN,47,0,295
6B09,2016,6,B,09,Daniel Ridge,1149,0,268
6B09,2016,6,B,09,WRITE-IN,30,0,268
6B10,2016,6,B,10,Cam Norris,346,1,206
6B10,2016,6,B,10,Kathryn Denise Rucker Krepp,840,1,206
6B10,2016,6,B,10,WRITE-IN,24,1,206
6C01,2016,6,C,01,Christine Healey,790,0,253
6C01,2016,6,C,01,WRITE-IN,31,0,253
6C02,2016,6,C,02,Karen Wirt,494,0,147
6C02,2016,6,C,02,WRITE-IN,28,0,147
6C03,2016,6,C,03,Scott Price,1048,0,279
6C03,2016,6,C,03,WRITE-IN,58,0,279
6C04,2016,6,C,04,Mark Eckenwiler,1187,0,344
6C04,2016,6,C,04,WRITE-IN,49,0,344
6C05,2016,6,C,05,Chris Miller,1190,0,246
6C05,2016,6,C,05,WRITE-IN,43,0,246
6C06,2016,6,C,06,Heather Edelman,2161,0,452
6C06,2016,6,C,06,WRITE-IN,55,0,452
6D01,2016,6,D,01,Dorinda "Rindi" White,346,0,258
6D01,2016,6,D,01,Gail Fast,495,0,258
6D01,2016,6,D,01,Martin Welles,288,0,258
6D01,2016,6,D,01,Wes Ven Johnson,118,0,258
6D01,2016,6,D,01,WRITE-IN,25,0,258
6D02,2016,6,D,02,Cara Lea Shockley,947,0,314
6D02,2016,6,D,02,Paul Biedlingmaier,317,0,314
6D02,2016,6,D,02,WRITE-IN,31,0,314
6D03,2016,6,D,03,NO CANDIDATE FILED,0,0,932
6D03,2016,6,D,03,WRITE-IN,212,0,932
6D04,2016,6,D,04,Andy Litsky,1071,0,202
6D04,2016,6,D,04,WRITE-IN,43,0,202
6D05,2016,6,D,05,Dana Lutenegger,130,0,235
6D05,2016,6,D,05,Katelynd Mahoney,371,0,235
6D05,2016,6,D,05,Rebekah Caruthers,138,0,235
6D05,2016,6,D,05,Roger Moffatt,532,0,235
6D05,2016,6,D,05,WRITE-IN,21,0,235
6D06,2016,6,D,06,Rhonda Natalie Hamilton,1017,0,251
6D06,2016,6,D,06,WRITE-IN,20,0,251
6D07,2016,6,D,07,Meredith Fascett,1739,0,265
6D07,2016,6,D,07,WRITE-IN,36,0,265
6E01,2016,6,E,01,Alexander M. "Alex" Padro,813,1,252
6E01,2016,6,E,01,Mary A. Sutherland,543,1,252
6E01,2016,6,E,01,WRITE-IN,24,1,252
6E02,2016,6,E,02,Anthony Brown,433,2,210
6E02,2016,6,E,02,Eugene Simms,120,2,210
6E02,2016,6,E,02,Leroy Thorpe,305,2,210
6E02,2016,6,E,02,Valerie Randolph,225,2,210
6E02,2016,6,E,02,WRITE-IN,17,2,210
6E03,2016,6,E,03,Frank S. Wiggins,511,0,114
6E03,2016,6,E,03,Kennith James,224,0,114
6E03,2016,6,E,03,WRITE-IN,22,0,114
6E04,2016,6,E,04,Lily Roberts,770,1,193
6E04,2016,6,E,04,Mohammed Seid,193,1,193
6E04,2016,6,E,04,Phil Tsolakidis,64,1,193
6E04,2016,6,E,04,Sterlicia Rodney,298,1,193
6E04,2016,6,E,04,WRITE-IN,16,1,193
6E05,2016,6,E,05,Alex Marriott,1221,0,259
6E05,2016,6,E,05,Marge Maceda,451,0,259
6E05,2016,6,E,05,WRITE-IN,18,0,259
6E06,2016,6,E,06,Alvin Judd Sr.,482,1,144
6E06,2016,6,E,06,WRITE-IN,27,1,144
6E07,2016,6,E,07,Kevin M. Rogers,864,1,277
6E07,2016,6,E,07,WRITE-IN,33,1,277
7B01,2016,7,B,01,Debra Walker,421,1,105
7B01,2016,7,B,01,Patricia Howard-Chittams,394,1,105
7B01,2016,7,B,01,WRITE-IN,16,1,105
7B02,2016,7,B,02,Tiffany L. Brown,877,0,174
7B02,2016,7,B,02,WRITE-IN,22,0,174
7B03,2016,7,B,03,NO CANDIDATE FILED,0,0,855
7B03,2016,7,B,03,WRITE-IN,110,0,855
7B04,2016,7,B,04,Phillip J. Hammond,1123,0,186
7B04,2016,7,B,04,WRITE-IN,54,0,186
7B05,2016,7,B,05,Robin Hammond Marlin,359,0,96
7B05,2016,7,B,05,Toya S. Carmichael,346,0,96
7B05,2016,7,B,05,Villareal "VJ" Johnson,244,0,96
7B05,2016,7,B,05,WRITE-IN,8,0,96
7B06,2016,7,B,06,Donovan Anderson,631,1,148
7B06,2016,7,B,06,Eric M. Rogers,405,1,148
7B06,2016,7,B,06,WRITE-IN,23,1,148
7B07,2016,7,B,07,D.L. Humphrey,588,0,154
7B07,2016,7,B,07,Jimmie Williams,556,0,154
7B07,2016,7,B,07,WRITE-IN,8,0,154
7C01,2016,7,C,01,Patricia Malloy,702,0,195
7C01,2016,7,C,01,WRITE-IN,43,0,195
7C02,2016,7,C,02,Elizabeth B Hall,371,0,96
7C02,2016,7,C,02,Mary C. Morgan,450,0,96
7C02,2016,7,C,02,WRITE-IN,16,0,96
7C03,2016,7,C,03,Antonio Johnson,328,0,72
7C03,2016,7,C,03,Catherine A. Woods,513,0,72
7C03,2016,7,C,03,WRITE-IN,8,0,72
7C04,2016,7,C,04,Alex Bess,275,0,129
7C04,2016,7,C,04,Anthony Lorenzo Green,541,0,129
7C04,2016,7,C,04,WRITE-IN,8,0,129
7C05,2016,7,C,05,Joseph C. Thomas,322,0,92
7C05,2016,7,C,05,Mary L. Gaffney,533,0,92
7C05,2016,7,C,05,WRITE-IN,19,0,92
7C06,2016,7,C,06,NO CANDIDATE FILED,0,0,747
7C06,2016,7,C,06,WRITE-IN,179,0,747
7C07,2016,7,C,07,Antawan Holmes,793,0,162
7C07,2016,7,C,07,WRITE-IN,15,0,162
7D01,2016,7,D,01,Bob Coomber,491,0,83
7D01,2016,7,D,01,Veronica E. Raglin,478,0,83
7D01,2016,7,D,01,WRITE-IN,16,0,83
7D02,2016,7,D,02,Siraaj Hasan,824,0,223
7D02,2016,7,D,02,WRITE-IN,31,0,223
7D03,2016,7,D,03,Dorothy Douglas,528,1,107
7D03,2016,7,D,03,WRITE-IN,7,1,107
7D04,2016,7,D,04,Cinque E. Culver,381,3,109
7D04,2016,7,D,04,Jo-Anne Prue,690,3,109
7D04,2016,7,D,04,WRITE-IN,8,3,109
7D05,2016,7,D,05,Janis D. Hazel,788,1,251
7D05,2016,7,D,05,WRITE-IN,34,1,251
7D06,2016,7,D,06,Antonio Cadogan Jr.,296,0,112
7D06,2016,7,D,06,Sherice A. Muhammad,482,0,112
7D06,2016,7,D,06,WRITE-IN,16,0,112
7D07,2016,7,D,07,Justin A. Lini,744,0,219
7D07,2016,7,D,07,WRITE-IN,19,0,219
7E01,2016,7,E,01,Benjamin E. Thomas Sr.,544,0,127
7E01,2016,7,E,01,Diona Lane,373,0,127
7E01,2016,7,E,01,WRITE-IN,22,0,127
7E02,2016,7,E,02,Linda S. Green,922,1,157
7E02,2016,7,E,02,WRITE-IN,35,1,157
7E03,2016,7,E,03,Ebbon A. Allen,602,0,131
7E03,2016,7,E,03,WRITE-IN,23,0,131
7E04,2016,7,E,04,Myron Smith,408,2,115
7E04,2016,7,E,04,Takiyah "T.N." Tate,472,2,115
7E04,2016,7,E,04,WRITE-IN,17,2,115
7E05,2016,7,E,05,Ashley Emerson,635,2,145
7E05,2016,7,E,05,WRITE-IN,35,2,145
7E06,2016,7,E,06,Adrian J. Polite,130,0,79
7E06,2016,7,E,06,Dontrell A. Smith,388,0,79
7E06,2016,7,E,06,LaKeshia Lloyd-Lee,323,0,79
7E06,2016,7,E,06,WRITE-IN,14,0,79
7E07,2016,7,E,07,La Shawn Scott,330,0,95
7E07,2016,7,E,07,Linda M. Holmes,412,0,95
7E07,2016,7,E,07,WRITE-IN,44,0,95
7F01,2016,7,F,01,David Belt,112,2,131
7F01,2016,7,F,01,Gia Stancell,134,2,131
7F01,2016,7,F,01,Maria (Mafe) Jackson,281,2,131
7F01,2016,7,F,01,Tyrell M. Holcomb,414,2,131
7F01,2016,7,F,01,WRITE-IN,5,2,131
7F02,2016,7,F,02,Terrance Hunter,833,0,250
7F02,2016,7,F,02,WRITE-IN,31,0,250
7F03,2016,7,F,03,Angeleah Jamison,199,2,115
7F03,2016,7,F,03,Sheila M. Carson Carr,485,2,115
7F03,2016,7,F,03,WRITE-IN,10,2,115
7F04,2016,7,F,04,Charlene Exum,415,1,107
7F04,2016,7,F,04,WRITE-IN,10,1,107
7F05,2016,7,F,05,Karen Settles,716,0,158
7F05,2016,7,F,05,WRITE-IN,19,0,158
7F06,2016,7,F,06,Carol E. Fletcher,710,1,176
7F06,2016,7,F,06,WRITE-IN,28,1,176
7F07,2016,7,F,07,NO CANDIDATE FILED,0,0,44
7F07,2016,7,F,07,WRITE-IN,2,0,44
8A01,2016,8,A,01,Holly Muhammad,938,2,191
8A01,2016,8,A,01,WRITE-IN,40,2,191
8A02,2016,8,A,02,Barbara J. Clark,950,1,180
8A02,2016,8,A,02,WRITE-IN,22,1,180
8A03,2016,8,A,03,NO CANDIDATE FILED,0,0,874
8A03,2016,8,A,03,WRITE-IN,138,0,874
8A04,2016,8,A,04,Troy Donté Prestwood,522,0,107
8A04,2016,8,A,04,WRITE-IN,13,0,107
8A05,2016,8,A,05,LaTasha Nicole Gunnels,306,0,137
8A05,2016,8,A,05,Travon Hawkins,514,0,137
8A05,2016,8,A,05,WRITE-IN,19,0,137
8A06,2016,8,A,06,Akili "Gil" West,292,2,110
8A06,2016,8,A,06,Greta J. Fuller,342,2,110
8A06,2016,8,A,06,James Isreal,95,2,110
8A06,2016,8,A,06,Jason Anderson,192,2,110
8A06,2016,8,A,06,WRITE-IN,22,2,110
8A07,2016,8,A,07,T'Chaka M. Sapp,863,0,167
8A07,2016,8,A,07,WRITE-IN,42,0,167
8B01,2016,8,B,01,Joshua Clark,265,1,140
8B01,2016,8,B,01,Khadijah Watson,507,1,140
8B01,2016,8,B,01,WRITE-IN,18,1,140
8B02,2016,8,B,02,Paul Trantham,522,0,152
8B02,2016,8,B,02,WRITE-IN,38,0,152
8B03,2016,8,B,03,Barbara Jones,221,1,105
8B03,2016,8,B,03,Charles H. Wilson,268,1,105
8B03,2016,8,B,03,India Blocker,355,1,105
8B03,2016,8,B,03,WRITE-IN,10,1,105
8B04,2016,8,B,04,Lanet R. Scott,325,0,72
8B04,2016,8,B,04,Mikelle Bassett,350,0,72
8B04,2016,8,B,04,WRITE-IN,8,0,72
8B05,2016,8,B,05,Betty Scippio,511,0,151
8B05,2016,8,B,05,WRITE-IN,29,0,151
8B06,2016,8,B,06,Diag Davenport,99,0,126
8B06,2016,8,B,06,Mitchell G. Hawkins III,487,0,126
8B06,2016,8,B,06,WRITE-IN,22,0,126
8B07,2016,8,B,07,Keeon Bassett,554,0,107
8B07,2016,8,B,07,WRITE-IN,11,0,107
8C01,2016,8,C,01,Karen "Coach" Lucas,301,1,53
8C01,2016,8,C,01,Kristal Knight,263,1,53
8C01,2016,8,C,01,WRITE-IN,8,1,53
8C02,2016,8,C,02,(Terry) Teresa Stith,590,0,125
8C02,2016,8,C,02,WRITE-IN,29,0,125
8C03,2016,8,C,03,Hilary I. Brown,288,1,109
8C03,2016,8,C,03,Sharece Crawford,427,1,109
8C03,2016,8,C,03,WRITE-IN,30,1,109
8C04,2016,8,C,04,David Jones,433,0,111
8C04,2016,8,C,04,Davina Callahan,348,0,111
8C04,2016,8,C,04,WRITE-IN,13,0,111
8C05,2016,8,C,05,Brenda E. Shields,260,0,72
8C05,2016,8,C,05,Inez Johnson,131,0,72
8C05,2016,8,C,05,WRITE-IN,9,0,72
8C06,2016,8,C,06,Moses Smith,247,1,83
8C06,2016,8,C,06,Rhonda L. Edwards - Hines,398,1,83
8C06,2016,8,C,06,WRITE-IN,13,1,83
8C07,2016,8,C,07,Charles L. Lindsay,239,0,98
8C07,2016,8,C,07,Jonathan P Steele,242,0,98
8C07,2016,8,C,07,Mary J. Cuthbert,274,0,98
8C07,2016,8,C,07,WRITE-IN,8,0,98
8D01,2016,8,D,01,Patricia (Pat) Carmon,697,2,192
8D01,2016,8,D,01,WRITE-IN,30,2,192
8D02,2016,8,D,02,Olivia L. Henderson,615,0,117
8D02,2016,8,D,02,WRITE-IN,20,0,117
8D03,2016,8,D,03,Absalom "Ab" Jordan,494,0,154
8D03,2016,8,D,03,WRITE-IN,8,0,154
8D04,2016,8,D,04,Monique T. Diop,417,2,96
8D04,2016,8,D,04,WRITE-IN,4,2,96
8D05,2016,8,D,05,NO CANDIDATE FILED,0,0,666
8D05,2016,8,D,05,WRITE-IN,51,0,666
8D06,2016,8,D,06,NO CANDIDATE FILED,0,0,840
8D06,2016,8,D,06,WRITE-IN,88,0,840
8D07,2016,8,D,07,Theresa H. Jones,494,0,98
8D07,2016,8,D,07,WRITE-IN,21,0,98
8E01,2016,8,E,01,Joseph Johnson,743,2,156
8E01,2016,8,E,01,WRITE-IN,41,2,156
8E02,2016,8,E,02,Anthony Muhammad,682,1,165
8E02,2016,8,E,02,WRITE-IN,39,1,165
8E03,2016,8,E,03,Monica Watts,565,0,132
8E03,2016,8,E,03,WRITE-IN,15,0,132
8E04,2016,8,E,04,Debbie Lewis Dykes,400,0,123
8E04,2016,8,E,04,Kendall L. Simmons,468,0,123
8E04,2016,8,E,04,WRITE-IN,22,0,123
8E05,2016,8,E,05,Christopher L. Hawthorne,844,0,213
8E05,2016,8,E,05,WRITE-IN,23,0,213
8E06,2016,8,E,06,Karlene (K.) Armstead,612,0,209
8E06,2016,8,E,06,WRITE-IN,17,0,209
8E07,2016,8,E,07,Stephen A. Slaughter,714,0,160
8E07,2016,8,E,07,WRITE-IN,21,0,160
1A01,2018,1,A,01,Ernest Johnson,145,1,49
1A01,2018,1,A,01,Layla Bonnot,260,1,49
1A01,2018,1,A,01,WRITE-IN,10,1,49
1A02,2018,1,A,02,Amr Kotb,368,0,96
1A02,2018,1,A,02,Teresa A. Edmondson,387,0,96
1A02,2018,1,A,02,WRITE-IN,8,0,96
1A03,2018,1,A,03,WRITE-IN,9,0,121
1A03,2018,1,A,03,Zach Rybarczyk,437,0,121
1A04,2018,1,A,04,Matthew Goldschmidt,515,0,145
1A04,2018,1,A,04,WRITE-IN,29,0,145
1A05,2018,1,A,05,Christine Miller,478,0,70
1A05,2018,1,A,05,WRITE-IN,18,0,70
1A06,2018,1,A,06,Angelica Castanon,725,0,145
1A06,2018,1,A,06,WRITE-IN,32,0,145
1A07,2018,1,A,07,Jen Bundy,652,0,153
1A07,2018,1,A,07,WRITE-IN,28,0,153
1A08,2018,1,A,08,Kent C. Boese,914,1,102
1A08,2018,1,A,08,WRITE-IN,27,1,102
1A09,2018,1,A,09,Michael Wray,573,0,112
1A09,2018,1,A,09,WRITE-IN,36,0,112
1A10,2018,1,A,10,Rashida Brown,727,0,101
1A10,2018,1,A,10,WRITE-IN,20,0,101
1A11,2018,1,A,11,Dotti Love Wade,519,0,88
1A11,2018,1,A,11,WRITE-IN,35,0,88
1A12,2018,1,A,12,NO CANDIDATE FILED,0,0,531
1A12,2018,1,A,12,WRITE-IN,59,0,531
1B01,2018,1,B,01,Anita Norman,734,0,96
1B01,2018,1,B,01,WRITE-IN,32,0,96
1B02,2018,1,B,02,Caleb-Michael Files,349,1,283
1B02,2018,1,B,02,Dan Orlaskey,558,1,283
1B02,2018,1,B,02,WRITE-IN,19,1,283
1B03,2018,1,B,03,Sedrick Muhammad,540,0,127
1B03,2018,1,B,03,WRITE-IN,30,0,127
1B04,2018,1,B,04,Jon D. Squicciarini,749,0,223
1B04,2018,1,B,04,WRITE-IN,35,0,223
1B05,2018,1,B,05,Christopher Ede-Calton,297,1,242
1B05,2018,1,B,05,James Cordes,322,1,242
1B05,2018,1,B,05,WRITE-IN,25,1,242
1B06,2018,1,B,06,Jen Bristol,625,0,115
1B06,2018,1,B,06,WRITE-IN,20,0,115
1B07,2018,1,B,07,Jessica Smith,305,0,88
